release,dataSet,met/statusYear,domain/modelVersion,dataSource,dataDestination,diskSize,md5sum
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150913.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1768303409,908f952144ec6432442761a03a799710
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150914.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1750690520,4c0988397b7c5be5dbb0c9e6c70a0e93
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150915.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1739404838,514274a0b6b028ff5ba4b731a65f6321
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150916.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1731324955,c36419fcbc1687296f3448b9e6caee2a
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150917.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1711412312,d14ecf9aae04b83d0c96a6c640e8e1b6
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150918.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1743018620,d27f6bd9f3f4b8ee05205d37af9703f1
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150919.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1780516082,ae27a7b2f97f9294827ad2a063772b8b
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150920.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1783540368,518fb7f2f0bb66bd80e80ebfc8077bcf
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150921.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1770092156,bfc8e01483f92dc574a0f1836cb79c28
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150922.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1730116918,6d67f0cdc173fd7a6fb0047c902536a9
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150923.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1751979831,994119917fc9fe9db7f4ff8a61f36f7e
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150924.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1756101565,649e6142d98d8e1b3f40802509fa3ae1
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150925.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1774481101,25f02551b0d232c57bc02361fd4b3c16
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150926.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1754611301,84ac3c278edd615c68f52e7f491c3020
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150927.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1752233417,78d55ca90ada42f955d9f2b3f439ca41
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150928.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1747906955,71ff58b9b9c9345e4e46ee25259c5e65
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150929.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1731681590,fe64eba958dc00e5180d365a5982c8d1
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150930.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1728933385,b0ec69f0de688b0a1d98227b195bd3e0
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151001.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1720817721,207a26bf88c06904b7ccc3958b761c55
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151002.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1738375943,3e988c8b6fca133697cde2f7716d67a7
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151003.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1758796214,85c153b985e538d5ad6b058c9100f4c0
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151004.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1754614150,3af93712a311059dc04319da087cca74
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151005.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1751850737,297574fed3daff8828492d45cfaed0e1
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151006.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1785938757,1bab46ffa02c5ff1e185e5d33c5e034c
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151007.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1762034866,500a2cabe7b39251005189e219f396b1
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151008.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1765144786,50447ed18d8342b0b0ae824b3ba064ce
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151009.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1778016798,4952e1d644fba79f44f868b457286562
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151010.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1766350648,46691ec84f5ec5e5b914c43a5f3d0125
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151011.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1748841014,1ded26d5fd04bf5f4df1f9c0fe201799
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151012.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1768621840,53498aebe67a7a97b1e3c1b7ee2860ee
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151013.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1790257395,a9237c25a06a413e7f8c226dec5b55ee
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151014.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1777770641,27cc2219ad613b3c905de3fe3adf408e
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151015.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1782073025,20ccde10743d5d967e10547a99784c7a
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151016.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1783070481,77c1e22e4392dfcace842e5eeff7bf69
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151017.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1768206268,b41a2296775e2017ae8520c3a59b3f1f
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151018.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1767850924,8a03339ef61791b1ea4565b37d99c11d
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151019.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1760149305,d5a8e29cfa6f4b467e5b35b0724b280b
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151020.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1768600594,97731427bd3a6837ba49d78e93805696
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151021.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1782081097,7c3518c85b20f158e5b1f268a860b705
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151022.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1791445312,9f19c8c4ffa2fdb9e957bc4091116ec6
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151023.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1810554372,502ba02c5a0e323af5724fd0deb25a64
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151024.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1828194720,80b6e9a33ace8d0248c0e896d077ed46
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151025.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1833818712,46b22dfe2eb712473c8e17083d38e248
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151026.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1798893562,efb25d4df4c6a27de896caf9ac13c929
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151027.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1787774547,c83b1887015766aa73cd70a320fd4565
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151028.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1790473369,58bc4e64214772a973b6fc0d02e1e22b
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151029.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1785752299,9d9747d3ab2be08a4f7297dbf9faae84
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151030.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1793175579,bb9a388a0f5aadc51568293929347952
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151031.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1794280574,a7c237cd389df2385103f17e9474b1dd
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151101.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1804747427,90574091456eba5fb1d664e4922c7a85
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151102.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1768560537,3ac47485209916a17f111c71bee7f441
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151103.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1773229113,09b7be358e9c5814966a48d375e5f6a9
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151104.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1789184510,b7630f9fe7b80241a87d2082a00fa013
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151105.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1806386638,159866e4cb8c49ebffeb4b9f27c92d55
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151106.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1822722786,409dbb5602623d232cef2cee9cdb0d14
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151107.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1819564217,3a5f3ba5a8053c7ed51317202a68fbf5
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151108.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1813198670,72e9fc70f37dd2eb009424ad9125dfe0
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151109.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1799095673,0133129ddd246818f764f6be0a34fc7a
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151110.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1798132713,ebe7e89694c939a51ef0f977d452f592
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151111.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1785852694,f40f6856c1bc3743cc19919f6ee94900
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151112.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1774182339,1e804f288c179c92786ddc1d727aabf4
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151113.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1767779802,e4493c8191d83c035b35de1293e47b95
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151114.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1781405068,a503adedb8e1e6d126623d39f4612095
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151115.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1773499469,49debd701c11d347058fd5fb0627c2cc
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151116.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1767194420,a86a6e370abd527a1e2ccf29c31512ed
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151117.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1782119654,b102ccf1077624563fa669c37d38c52d
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151118.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1777264638,cc5e8e12ad5fed27c14716988f0723a2
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151119.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1784269141,66c39fd184b05df3ff0bf6ad886c89c8
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151120.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1780902068,d6375863bf9387ee55a72c9b1106d058
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151121.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1763890984,2972aefe34dec4cf8904634936915705
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151122.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1792405750,2f7580978b0c4c9f4a2d65513712fcba
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151123.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1818213969,7e74653b607dfa2f9b943d510b4beaa4
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151124.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1817280330,2dc46bccfa0ab4eb67d1d94e3fc6b826
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151125.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1774661366,8a4830bf05d1477b5246ae453df8766c
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151126.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1771184689,d64a80e52e437eeef89c5285e2ce3ed2
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151127.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1792815531,6a9ee2dcfebf4cd627c6bb8d1936fdce
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151128.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1800411468,4d481d33f68c25baefea11ae6cc5c91e
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151129.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1817252631,9364f6827ac0055f5d440b48e17cf784
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151130.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1785294677,93eb7f87aa1629746bc5af60198a5666
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151201.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1767476254,3cf9f29f4a7f890504e1b3ff261ef457
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151202.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1796158918,8440a6bc8d7a5cc5215741ea4c734409
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151203.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1814930201,c5660c484153f6ea0ff97e8497848c28
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151204.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1816654074,ed0e0b9e3fdc5f54fc6e637eb244b9bf
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151205.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1820956679,9e9948dc30d87cc46f0d0ff1fb2b7ea4
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151206.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1811396297,a4877e37884ff5e4ffb73482e50260e8
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151207.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1787424556,5bd03bdd99764d9736bd476d46851202
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151208.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1791334843,b40411392b3fd7d80a3654f686bf4690
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151209.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1795856394,00232679ed6ffe66a2c881b9c98395ad
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151210.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1773050839,c19eac9ffafe119205ca9dd2cb17a6c7
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151211.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1744870065,aad6a2e3d947f2eb5728fddb9f182197
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151212.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1749471437,91573f9a50ce95ad0aaf2ffb9d402be0
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151213.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1756099277,8aa1ceb94d8e791d53a108db4d4cee3c
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151214.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1758200297,73054f8ae1d3dcd1062ea9b552d9bad9
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151215.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1743622992,1be8bd0c22fc1c1eb1947078556c920c
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151216.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1771682207,ab37c27e56af54810f98339fe025a14a
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151217.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1802272573,de8c6f24b05046994990b3673ff54897
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151218.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1802926026,18cca4a15806fcead4f9c59ccf766785
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151219.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1796448016,e6d27ef3493dbf9bcd9fbb0cd0916ac7
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151220.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1803034608,649edd36684821be6374cae2c53fff1d
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151221.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1797809923,a6501e5d5a438609f1af8d8ae044dc22
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151222.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1803374632,f9efeb4c24b5e3d28cc9cbe2abd1dbf1
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151223.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1818149152,012847ab11491b28a72cfd67e7ab90ed
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151224.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1809476586,7adca347468102aa5c07e7e472995e97
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151225.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1797023412,8ef89c0496c36774330bf48e9bc0608c
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151226.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1810051633,142987c2c230bc84217ef7628b1a7d9e
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151227.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1784540077,a8797563a83cb656f69d15cfdc193194
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151228.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1756880767,12fc26155f6dea633dfb696b3dbdfb7a
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151229.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1777064387,4b1a6a90a0a97d5444081b15dfbc0f9a
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151230.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1794275452,28bd6fda91250f85970e6fdb5a409578
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20151231.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1795587890,9f5ef3be6e3bbec105c94c8b17790435
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20160101.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1770525897,5d1f8471c8f6dbab9a0ad2463943122a
201709,docs,,rv4_15,{GIT}/releases/download/{MOD}/User_Guide.pdf,,511666,0f3732c79934520dfc1db597061fc341005baa33
201802,input,2015,rv4_17,{FTP}/{REL}/input_data/other_input_files.tar.bz2,,2911512961,292aaf79ef6cae610bb4b00fccd5aec9
201802,source,2018,rv4_17,{GIT}/archive/{MOD}.tar.gz,,732867,7df25492a3201e53ee3a395dacd9db47
201802,output,2015,rv4_17,{FTP}/{REL}/model_results_rv4_17_2015/Base_model_rv4_17_results_EECCA.tar.bz2,,2461965024,d0ab38e47a676a0cdf92b68ff7bfe75e
201802,meteo,2015,EECCA,{FTP}/201709/input_data/meteo/meteo201501.tar.bz2,EMEP_MSC-W_model.rv4.17.OpenSource/meteo2015/EECCA/,1927109491,b8c23b105968adcefb91e06e66397cfa
201802,meteo,2015,EECCA,{FTP}/201709/input_data/meteo/meteo201502.tar.bz2,EMEP_MSC-W_model.rv4.17.OpenSource/meteo2015/EECCA/,1748761600,a98e532ebca02a72d40e1971cc24084b
201802,meteo,2015,EECCA,{FTP}/201709/input_data/meteo/meteo201503.tar.bz2,EMEP_MSC-W_model.rv4.17.OpenSource/meteo2015/EECCA/,1922556203,9e158b8c291b32d7916b270b2fd45c74
201802,meteo,2015,EECCA,{FTP}/201709/input_data/meteo/meteo201504.tar.bz2,EMEP_MSC-W_model.rv4.17.OpenSource/meteo2015/EECCA/,1825629075,a4c469d2afe635b1edf3c987dc3de4b6
201802,meteo,2015,EECCA,{FTP}/201709/input_data/meteo/meteo201505.tar.bz2,EMEP_MSC-W_model.rv4.17.OpenSource/meteo2015/EECCA/,1907866644,cf8768bb4354b417da4e39e77a420dbf
